,Branch length stretch,date,numdate
A/Indonesia/NIHRDBPP1533/2020|EPI_ISL_718127|2020-02-17,0.8875990076770449,2020-02-17,2020.1557014586615
A/Iowa/05/2020|EPI_ISL_410727|2020-01-14,0.9994344855270075,2020-01-14,2020.0636171756103
A/Iowa/05/2022|EPI_ISL_11497380|2022-01-19,9.999999959827283e-07,2022-01-19,2022.055616887306
A/Iowa/19/2022|EPI_ISL_12713507|2022-04-01,0.855287083787041,2022-04-01,2022.2506188980742
A/Iowa/52/2019|EPI_ISL_402449|2019-10-15,1.0000004296638592e-06,2019-10-15,2019.8164792104678
A/Iowa/60/2018|EPI_ISL_397259|2018-10-17,2.0,2018-10-17,2018.8326669801183
A/Iowa/68/2019|EPI_ISL_402724|2019-12-12,0.9336206415025532,2019-12-12,2019.9735641635089
A/Iran/189177/2019|EPI_ISL_403278|2019-11-03,0.9994337310442495,2019-11-03,2019.8679380741269
A/Iran/Aban17A/2021|EPI_ISL_9593242|2021-11-06,2.0,2021-11-06,2021.854521062891
A/Ireland/4594/2021|EPI_ISL_9842671|2021-12-12,1.4397345852014238,2021-12-12,2021.9520220684744
A/Ireland/79856/2019|EPI_ISL_426206|2019-10-03,0.998216433453668,2019-10-03,2019.783978874874
A/Ireland/85561/2019|EPI_ISL_426207|2019-10-24,0.8120520393514145,2019-10-24,2019.8408544614647
A/Ireland/87568/2019|EPI_ISL_406192|2019-10-31,1.0000004296638906e-06,2019-10-31,2019.859812990727
A/Ireland/94634/2019|EPI_ISL_403302|2019-11-19,1.0000004296639387e-06,2019-11-19,2019.9112718547851
A/Israel/B-348/2021|EPI_ISL_9533486|2021-12-17,9.999999959827654e-07,2021-12-17,2021.9655638752047
A/Israel/B-429/2021|EPI_ISL_9533489|2021-12-22,9.999999959827654e-07,2021-12-22,2021.9791056815357
A/Israel/R-6982/2021|EPI_ISL_9627678|2021-09-12,1.1960315291810057,2021-09-12,2021.7055611932497
A/Jamaica/0261/2020|EPI_ISL_455808|2020-01-20,2.0,2020-01-20,2020.0798673432075
A/Jamaica/2929/2019|EPI_ISL_400872|2019-11-21,0.5778232448644082,2019-11-21,2019.9166885769187
A/Jamaica/30235/2019|EPI_ISL_400864|2019-11-13,2.0,2019-11-13,2019.8950216867886
A/Jilin-Dongchang/1574/2019|EPI_ISL_411129|2019-12-09,1.0000004296638258e-06,2019-12-09,2019.965439080109
A/Jonkoping/1/2021|EPI_ISL_8377527|2021-11-08,9.999999959827654e-07,2021-11-08,2021.8599377858225
A/KANAGAWA/AC1927/2019|EPI_ISL_405857|2019-12-23,0.49885487540406914,2019-12-23,2020.003356137437
A/KANAGAWA/ZC1907/2019|EPI_ISL_400553|2019-11-01,0.9995776758805346,2019-11-01,2019.8625213515943
A/Kaliningrad/1/2019|EPI_ISL_407145|2019-12-24,0.9983027172770481,2019-12-24,2020.0060644987034
A/Kaliningrad/RII-02V/2021|EPI_ISL_9260724|2021-11-20,9.999999959826629e-07,2021-11-20,2021.892438121017
A/Kaliningrad/RII-03V/2021|EPI_ISL_9260734|2021-11-24,2.0,2021-11-24,2021.9032715656826
A/Kaliningrad/RII-06/2021|EPI_ISL_9533474|2021-11-25,2.0,2021-11-25,2021.9059799269492
A/Kaliningrad/RII-06V/2021|EPI_ISL_9260878|2021-11-25,0.5327053986516794,2021-11-25,2021.9059799269492
A/Kaliningrad/RII-MH41672S/2021|EPI_ISL_8717263|2021-11-24,0.5444319370449932,2021-11-24,2021.9032715656826
A/Kansas/03/2021|EPI_ISL_8636566|2021-11-30,1.1686675246597482,2021-11-30,2021.9195217332801
A/Kansas/06/2021|EPI_ISL_9033340|2021-12-14,9.999999959827283e-07,2021-12-14,2021.957438791406
A/Kansas/11/2022|EPI_ISL_11533867|2022-02-10,1.7503805989490975,2022-02-10,2022.1152008347638
A/Kansas/14/2017|EPI_ISL_403059|2017-12-14,1.0000004296639452e-06,2017-12-14,2018.0005229814747
A/Kansas/20/2022|EPI_ISL_12710572|2022-03-29,2.0,2022-03-29,2022.2424938142756
A/Kentucky/02/2021|EPI_ISL_8813502|2021-11-29,9.999999959827283e-07,2021-11-29,2021.916813372413
A/Kirov/CRIE/3/2021|EPI_ISL_3770737|2021-08-16,9.999999959826817e-07,2021-08-16,2021.6324354394608
A/Kosice/137/2020|EPI_ISL_477546|2020-01-21,0.4994906516035052,2020-01-21,2020.0825757044738
A/Kosova/104/2021|EPI_ISL_12219465|2021-12-03,9.999999959826567e-07,2021-12-03,2021.9276468174778
A/Kosova/489/2021|EPI_ISL_12219555|2021-12-17,2.0,2021-12-17,2021.9655638748056
A/Kosova/618/2021|EPI_ISL_12219606|2021-12-22,1.5499146520112543,2021-12-22,2021.9791056811366
A/Kostroma/CRIE/1/2021|EPI_ISL_3988302|2021-08-23,0.9697268934125269,2021-08-23,2021.6513939679253
A/Krasnoyarsk/RII-MH45606S/2021|EPI_ISL_9260817|2021-11-23,0.9993581323742632,2021-11-23,2021.9005632044166
A/Kursk/CRIE/193/2022|EPI_ISL_12179451|2022-04-11,2.0,2022-04-11,2022.2777025107362
A/Kyrgyzstan_Bishkek/65/2020|EPI_ISL_477557|2020-02-02,2.0,2020-02-02,2020.1150760396683
A/Kyrgzstan/136/2019|EPI_ISL_407492|2019-12-02,0.5186868216452696,2019-12-02,2019.946480550847
A/Kyrgzstan/166/2019|EPI_ISL_407497|2019-12-16,1.0000004296638158e-06,2019-12-16,2019.9843976089726
A/Kyrgzstan/91/2019|EPI_ISL_407509|2019-12-05,1.0000004296638158e-06,2019-12-05,2019.9546056350443
A/LaRioja/2202/2018|EPI_ISL_314925|2018-04-02,1.5439252405700432,2018-04-02,2018.2964114494089
A/Laos/0446/2020|EPI_ISL_717643|2020-02-02,2.0,2020-02-02,2020.1150760396683
A/Laos/1039/2021|EPI_ISL_5327612|2021-03-22,2.0,2021-03-22,2021.2343063329292
A/Laos/1072/2021|EPI_ISL_5327608|2021-03-24,9.999999959830318e-07,2021-03-24,2021.2397230558606
A/Laos/1072/2021|EPI_ISL_5327627|2021-03-24,9.999999959830318e-07,2021-03-24,2021.2397230558606
A/Laos/1125/2021|EPI_ISL_5327617|2021-03-23,0.9986779820453442,2021-03-23,2021.2370146941953
A/Laos/1218/2021|EPI_ISL_5327626|2021-03-29,9.999999959829998e-07,2021-03-29,2021.2532648621916
A/Laos/1218/2021|EPI_ISL_5983995|2021-03-29,9.999999959829998e-07,2021-03-29,2021.2532648621916
A/Laos/1293/2021|EPI_ISL_5327613|2021-04-01,9.999999959830337e-07,2021-04-01,2021.2613899459905
A/Laos/1360/2021|EPI_ISL_5327625|2021-04-05,2.0,2021-04-05,2021.272223390656
A/Laos/1421/2021|EPI_ISL_5327610|2021-04-12,2.0,2021-04-12,2021.2911819195197
A/Laos/1424/2021|EPI_ISL_5327620|2021-04-12,9.999999959829737e-07,2021-04-12,2021.2911819199187
A/Laos/1424/2021|EPI_ISL_5984059|2021-04-12,9.999999959829737e-07,2021-04-12,2021.2911819199187
A/Laos/1744/2020|EPI_ISL_766838|2020-09-18,1.0000004296639067e-06,2020-09-18,2020.7352907700292
A/Laos/1746/2020|EPI_ISL_766831|2020-09-20,1.0000004296639067e-06,2020-09-20,2020.7407074925616
A/Laos/1747/2020|EPI_ISL_766821|2020-09-21,1.0000004296639067e-06,2020-09-21,2020.7434158538276
A/Laos/1749/2020|EPI_ISL_766822|2020-09-23,1.0000004296639067e-06,2020-09-23,2020.7488325763602
A/Laos/3145/2019|EPI_ISL_418559|2019-10-29,0.4433921820619359,2019-10-29,2019.8543962677957
A/Laos/3368/2019|EPI_ISL_418561|2019-11-11,0.5880582294820826,2019-11-11,2019.8896049642565
A/Laos/426/2020|EPI_ISL_766792|2020-02-03,1.5581965754326987,2020-02-03,2020.1177844009344
A/Laos/504/2021|EPI_ISL_2245463|2021-02-16,1.3991674088877843,2021-02-16,2021.1422220498782
A/Laos/527/2021|EPI_ISL_2245462|2021-02-16,9.999999959830377e-07,2021-02-16,2021.142222050277
A/Laos/546/2020|EPI_ISL_717649|2020-02-10,0.9993584296708555,2020-02-10,2020.136742929798
A/Laos/580/2021|EPI_ISL_2245465|2021-02-21,1.198867349276501,2021-02-21,2021.1557638562092
A/Laos/766/2021|EPI_ISL_2245460|2021-03-02,0.7806400393353624,2021-03-02,2021.1801391076049
A/Laos/799/2021|EPI_ISL_2245459|2021-03-01,1.063030009950596,2021-03-01,2021.1774307463388
A/Laos/924/2021|EPI_ISL_5327607|2021-03-10,9.999999959830548e-07,2021-03-10,2021.2018059981338
A/Laos/924/2021|EPI_ISL_5327628|2021-03-10,9.999999959830548e-07,2021-03-10,2021.2018059981338
A/Laos/941/2021|EPI_ISL_5327614|2021-03-17,1.086636060450969,2021-03-17,2021.220764526598
A/Laos/F0054/2020|EPI_ISL_637047|2019-12-30,0.8192994038867921,2019-12-30,2020.0223146663006
A/Laos/F0826/2021|EPI_ISL_4221796|2021-03-09,9.99999995983064e-07,2021-03-09,2021.1990976368675
A/Laos/F0971/2021|EPI_ISL_4221800|2021-03-18,0.999383997016401,2021-03-18,2021.2234728878643
A/Laos/F0993/2021|EPI_ISL_4221801|2021-03-15,9.99999995983064e-07,2021-03-15,2021.2153478044647
A/Laos/F0993/2021|EPI_ISL_4221802|2021-03-15,9.99999995983064e-07,2021-03-15,2021.2153478044647
A/Laos/F1040/2021|EPI_ISL_4221804|2021-03-22,0.6103923448405104,2021-03-22,2021.2343063329292
A/Laos/F1071/2021|EPI_ISL_4221805|2021-03-23,9.999999959830138e-07,2021-03-23,2021.2370146945943
A/Laos/F1071/2021|EPI_ISL_4221806|2021-03-23,9.999999959830138e-07,2021-03-23,2021.2370146945943
A/Laos/F1221/2021|EPI_ISL_4221807|2021-03-29,9.999999959830464e-07,2021-03-29,2021.2532648621916
A/Laos/F1221/2021|EPI_ISL_4221811|2021-03-29,9.999999959830464e-07,2021-03-29,2021.2532648621916
A/Laos/F1343/2021|EPI_ISL_4221815|2021-04-05,1.2644805287225516,2021-04-05,2021.272223390656
A/Laos/F1384/2021|EPI_ISL_4221817|2021-04-08,2.0,2021-04-08,2021.2803484744547
A/Laos/F3122/2019|EPI_ISL_410509|2019-10-28,0.6378524894109701,2019-10-28,2019.8516879065294
A/Lebanon/8472/2021|EPI_ISL_9593270|2021-12-29,2.0,2021-12-29,2021.9980642100002
A/Lebanon/8484/2021|EPI_ISL_12240144|2021-12-29,1.3548701209794276,2021-12-29,2021.9980642100002
A/Liaoning-Yuhong/358/2019|EPI_ISL_410692|2019-11-22,0.7279622621694071,2019-11-22,2019.9193969381847
A/Lille/27403/2021|EPI_ISL_9401977|2021-09-13,9.999999959828352e-07,2021-09-13,2021.7082695549148
A/Linkoping/19/2019|EPI_ISL_404256|2019-12-17,0.9706847827676327,2019-12-17,2019.98710596984
A/Linkoping/2/2021|EPI_ISL_9208129|2021-12-13,1.1931846964087682,2021-12-13,2021.954730429741
A/Lipetsk/9-2aV/2021|EPI_ISL_4105989|2021-08-26,9.999999959826817e-07,2021-08-26,2021.659519052123
A/Lisboa/106/2022|EPI_ISL_12142159|2022-03-04,0.4988540516598071,2022-03-04,2022.1747847826202
A/Lisboa/13/2022|EPI_ISL_11403048|2022-01-17,9.999999959829083e-07,2022-01-17,2022.0502001647737
A/Lisboa/135/2022|EPI_ISL_12142198|2022-03-07,0.9999022492583868,2022-03-07,2022.1829098664189
A/Lisboa/145/2022|EPI_ISL_12142279|2022-03-07,0.9999017554867415,2022-03-07,2022.1829098664189
A/Lisboa/16/2021|EPI_ISL_9528018|2021-12-03,9.999999959829083e-07,2021-12-03,2021.9276468174778
A/Lisboa/71/2022|EPI_ISL_12141759|2021-12-21,9.999999959829083e-07,2021-12-21,2021.9763973202696
A/Lisboa/74/2022|EPI_ISL_12141762|2022-02-14,0.596610090618627,2022-02-14,2022.1260342798284
A/Lithuania/MB42384/2019|EPI_ISL_410001|2019-12-24,0.37841557841516926,2019-12-24,2020.0060644987034
A/Louisiana/07/2020|EPI_ISL_413740|2020-01-22,1.0000004296638218e-06,2020-01-22,2020.085284066139
A/Louisiana/48/2019|EPI_ISL_400000|2019-11-06,1.000000429663865e-06,2019-11-06,2019.8760631583243
A/Lyon/1619/2020|EPI_ISL_671410|2020-02-27,0.5819959719789263,2020-02-27,2020.1827850713237
A/Lyon/CHU/R19.154.50/2019|EPI_ISL_498366|2019-12-31,1.0000004296639387e-06,2019-12-31,2020.0250230279657
A/Lyon/R21.800.58/2021|EPI_ISL_9401961|2021-09-16,9.999999959828352e-07,2021-09-16,2021.7163946387134
A/MIYAGI/1/2021|EPI_ISL_2932448|2021-03-02,9.99999995982997e-07,2021-03-02,2021.180139108004
A/MIYAGI/2/2021|EPI_ISL_2932450|2021-03-02,9.99999995982997e-07,2021-03-02,2021.180139108004
A/MIYAGI/2/2021|EPI_ISL_2932451|2021-03-02,2.0,2021-03-02,2021.1801391076049
A/Macedonia/378/2020|EPI_ISL_512108|2020-02-02,1.0000004296639463e-06,2020-02-02,2020.1150760400674
A/Macedonia/385/2020|EPI_ISL_512110|2020-02-02,1.3095638382409955,2020-02-02,2020.1150760396683
A/Macedonia/505/2020|EPI_ISL_498372|2020-02-17,2.0,2020-02-17,2020.1557014586615
A/Macedonia/509/2020|EPI_ISL_498373|2020-02-17,0.49885465293033876,2020-02-17,2020.1557014586615
A/Maine/01/2020|EPI_ISL_405731|2020-01-03,1.3916698048916645,2020-01-03,2020.033825201682
A/Maine/36/2019|EPI_ISL_400854|2019-11-01,2.0,2019-11-01,2019.8625213515943
A/Maine/42/2019|EPI_ISL_404757|2019-12-09,1.0000004296637892e-06,2019-12-09,2019.965439080109
A/Malaysia/12156400/2020|EPI_ISL_528755|2020-01-08,1.0377130051315462,2020-01-08,2020.047367008013
A/Marseille/0486/2021_aug|EPI_ISL_5135311|2021-08-23,2.0,2021-08-23,2021.6513939679253
A/Maryland/02/2021|EPI_ISL_6306357|2021-10-03,9.999999959827283e-07,2021-10-03,2021.7624367802389
A/Maryland/09/2020|EPI_ISL_410746|2020-01-15,2.0,2020-01-15,2020.0663255368765
A/Maryland/12129/2020|EPI_ISL_490900|2020-01-05,0.7520216484099401,2020-01-05,2020.0392419242144
A/Maryland/12220/2021|EPI_ISL_4702756|2021-09-14,9.999999959827283e-07,2021-09-14,2021.7109779161808
A/Maryland/12222/2021|EPI_ISL_4702765|2021-09-16,9.999999959827283e-07,2021-09-16,2021.7163946387134
A/Maryland/12222/2021|EPI_ISL_6854993|2021-09-16,9.999999959827283e-07,2021-09-16,2021.7163946387134
A/Maryland/12223/2021|EPI_ISL_4702769|2021-09-21,9.999999959827283e-07,2021-09-21,2021.7299364450444
A/Maryland/12227/2021|EPI_ISL_5412041|2021-09-22,9.999999959827283e-07,2021-09-22,2021.7326448063106
A/Maryland/12227/2021|EPI_ISL_6854987|2021-09-22,9.999999959827283e-07,2021-09-22,2021.7326448063106
A/Maryland/12230/2021|EPI_ISL_5412044|2021-09-23,9.999999959827283e-07,2021-09-23,2021.735353167577
A/Maryland/12232/2021|EPI_ISL_5412046|2021-09-23,9.999999959827029e-07,2021-09-23,2021.735353167577
A/Maryland/12232/2021|EPI_ISL_6854996|2021-09-23,9.999999959827029e-07,2021-09-23,2021.735353167577
A/Maryland/12233/2021|EPI_ISL_5412047|2021-09-23,9.999999959827283e-07,2021-09-23,2021.735353167577
A/Maryland/12234/2021|EPI_ISL_5412048|2021-09-23,9.999999959827283e-07,2021-09-23,2021.735353167577
A/Maryland/12235/2021|EPI_ISL_5412049|2021-09-23,9.999999959827283e-07,2021-09-23,2021.735353167577
A/Maryland/12238/2021|EPI_ISL_5412052|2021-09-27,9.999999959827283e-07,2021-09-27,2021.7461866126418
A/Maryland/12240/2021|EPI_ISL_5412054|2021-09-27,9.999999959827283e-07,2021-09-27,2021.7461866126418
A/Maryland/12242/2021|EPI_ISL_5412056|2021-09-27,9.999999959827283e-07,2021-09-27,2021.7461866126418
A/Maryland/12243/2021|EPI_ISL_5412057|2021-09-27,9.999999959827283e-07,2021-09-27,2021.7461866126418
A/Maryland/12246/2021|EPI_ISL_5412060|2021-09-27,9.999999959827283e-07,2021-09-27,2021.7461866126418
A/Maryland/12248/2021|EPI_ISL_5412062|2021-09-28,9.999999959827283e-07,2021-09-28,2021.748894973908
A/Maryland/12249/2021|EPI_ISL_5412063|2021-09-28,9.999999959827283e-07,2021-09-28,2021.748894973908
A/Maryland/12251/2021|EPI_ISL_5412065|2021-09-29,9.999999959827283e-07,2021-09-29,2021.751603335174
A/Maryland/12252/2021|EPI_ISL_5412066|2021-09-29,9.999999959827283e-07,2021-09-29,2021.751603335174
A/Maryland/12258/2021|EPI_ISL_5412072|2021-09-29,9.999999959827283e-07,2021-09-29,2021.751603335174
A/Maryland/12259/2021|EPI_ISL_5412073|2021-09-29,9.999999959827283e-07,2021-09-29,2021.751603335174
A/Maryland/12260/2021|EPI_ISL_5412074|2021-09-29,9.999999959827283e-07,2021-09-29,2021.751603335174
A/Maryland/12263/2021|EPI_ISL_5412077|2021-09-30,9.999999959827283e-07,2021-09-30,2021.7543116964405
A/Maryland/12265/2021|EPI_ISL_5412079|2021-09-30,9.999999959827283e-07,2021-09-30,2021.7543116964405
A/Maryland/12267/2021|EPI_ISL_6854994|2021-09-30,9.999999959827283e-07,2021-09-30,2021.7543116964405
A/Maryland/12270/2021|EPI_ISL_5772135|2021-09-30,9.999999959827283e-07,2021-09-30,2021.7543116964405
A/Maryland/12272/2021|EPI_ISL_5772137|2021-10-05,9.999999959827283e-07,2021-10-05,2021.7678535027715
A/Maryland/12283/2021|EPI_ISL_5772148|2021-10-05,9.999999959827283e-07,2021-10-05,2021.7678535027715
A/Maryland/12317/2021|EPI_ISL_5772226|2021-10-07,9.999999959827283e-07,2021-10-07,2021.7732702253038
A/Maryland/12351/2021|EPI_ISL_6135920|2021-10-12,9.999999959827283e-07,2021-10-12,2021.7868120316348
A/Maryland/12357/2021|EPI_ISL_6135926|2021-10-12,0.9905010713896761,2021-10-12,2021.786812031236
A/Maryland/12360/2021|EPI_ISL_6135929|2021-10-12,1.005428958349743,2021-10-12,2021.786812031236
A/Maryland/12385/2021|EPI_ISL_6135954|2021-10-13,9.999999959827283e-07,2021-10-13,2021.789520392901
A/Maryland/12388/2021|EPI_ISL_6135957|2021-10-13,9.999999959827283e-07,2021-10-13,2021.789520392901
A/Maryland/12412/2021|EPI_ISL_6135981|2021-10-14,9.999999959827283e-07,2021-10-14,2021.7922287541671
A/Maryland/12414/2021|EPI_ISL_6135983|2021-10-14,0.7358010339662245,2021-10-14,2021.792228753768
A/Maryland/12417/2021|EPI_ISL_6135986|2021-10-14,9.999999959827283e-07,2021-10-14,2021.7922287541671
A/Maryland/12453/2021|EPI_ISL_7404380|2021-10-20,9.999999959827283e-07,2021-10-20,2021.8084789217646
A/Maryland/12466/2021|EPI_ISL_7404429|2021-10-26,9.999999959827283e-07,2021-10-26,2021.8247290893619
A/Maryland/15/2020|EPI_ISL_415781|2020-01-26,0.9702945060821233,2020-01-26,2020.0961175108048
A/Maryland/19/2020|EPI_ISL_424743|2020-03-09,0.7252121278265048,2020-03-09,2020.212577045252
A/Maryland/23/2016|EPI_ISL_253057|2016-11-26,2.0,2016-11-26,2016.965251887067
A/Maryland/35/2019|EPI_ISL_397171|2019-10-10,1.0000004296637648e-06,2019-10-10,2019.8029374041366
A/Maryland/35/2019|EPI_ISL_400814|2019-10-10,1.0000004296637648e-06,2019-10-10,2019.8029374041366
A/Maryland/36/2019|EPI_ISL_400821|2019-10-13,1.042344266556157,2019-10-13,2019.8110624875362
A/Massachusetts/01/2021|EPI_ISL_6306620|2021-10-08,1.4847593269224857,2021-10-08,2021.775978586171
A/Massachusetts/06/2020|EPI_ISL_412175|2020-01-29,1.0000004296638218e-06,2020-01-29,2020.1042425950025
A/Massachusetts/07/2022|EPI_ISL_12713451|2022-03-22,9.99999995982784e-07,2022-03-22,2022.223535285811
A/Massachusetts/07/2022|EPI_ISL_12713496|2022-03-22,9.99999995982784e-07,2022-03-22,2022.223535285811
A/Mayotte/508/21|EPI_ISL_9401953|2021-09-18,1.078788964709889,2021-09-18,2021.7218113608467
A/Mayotte/517/2021|EPI_ISL_9401950|2021-09-11,0.4990077504605369,2021-09-11,2021.7028528319834
A/Mayotte/564/2021|EPI_ISL_9401955|2021-09-28,0.9996077017210665,2021-09-28,2021.7488949735089
A/Mayotte/567/2021|EPI_ISL_9401945|2021-09-26,1.1708003369058748,2021-09-26,2021.7434782509765
A/Mecklenburg-Vorpommern/21/2022|EPI_ISL_11787059|2022-02-04,1.6213323956917098,2022-02-04,2022.0989506671663
A/Melilla/1365/2022|EPI_ISL_11814312|2022-03-21,2.0,2022-03-21,2022.220826924146
A/Mexico/2709/2019|EPI_ISL_404545|2019-10-06,0.550899793064861,2019-10-06,2019.792103958673
A/Mexico/2943/2019|EPI_ISL_404550|2019-10-31,0.7097044639918956,2019-10-31,2019.859812990328
A/Mexico/INCMNSZ/BMQ285/Nov2019/H3N2|EPI_ISL_411898|2019-11-28,1.7131052700356209,2019-11-28,2019.935647105782
A/Michigan/01/2020|EPI_ISL_2305887|2020-01-02,1.0000004296639387e-06,2020-01-02,2020.031116840815
A/Michigan/02/2021|EPI_ISL_3534320|2021-07-14,1.5283512781856639,2021-07-14,2021.543059517277
A/Michigan/03/2021|EPI_ISL_4373574|2021-08-18,9.999999959827262e-07,2021-08-18,2021.6378521619934
A/Michigan/03/2021|EPI_ISL_4373590|2021-08-18,9.999999959827262e-07,2021-08-18,2021.6378521619934
A/Michigan/04/2021|EPI_ISL_5327606|2021-09-19,9.999999959828016e-07,2021-09-19,2021.724519722512
A/Michigan/05/2021|EPI_ISL_5979547|2021-09-26,2.0,2021-09-26,2021.7434782509765
A/Michigan/16/2021|EPI_ISL_8557756|2021-11-10,9.999999959827283e-07,2021-11-10,2021.865354508355
A/Michigan/173/2020|EPI_ISL_3479384|2020-11-19,9.999999959828151e-07,2020-11-19,2020.903209168534
A/Michigan/173/2020|EPI_ISL_5332898|2020-11-19,9.999999959828151e-07,2020-11-19,2020.903209168534
A/Michigan/173/2020|EPI_ISL_5332903|2020-11-19,9.999999959828151e-07,2020-11-19,2020.903209168534
A/Michigan/173/2020|EPI_ISL_965035|2020-11-19,9.999999959828151e-07,2020-11-19,2020.903209168534
A/Michigan/20/2021|EPI_ISL_8636546|2021-11-21,0.924348646524024,2021-11-21,2021.8951464818842
A/Michigan/23/2022|EPI_ISL_12713563|2022-04-01,0.7153134723187625,2022-04-01,2022.2506188980742
A/Michigan/457/2019|EPI_ISL_402518|2019-10-01,1.0000004296638592e-06,2019-10-01,2019.7785621527407
A/Michigan/483/2019|EPI_ISL_413268|2019-12-25,1.0000004296639069e-06,2019-12-25,2020.0087728603687
A/Michigan/UOM10042583089/2021|EPI_ISL_6902070|2021-11-09,9.999999959827283e-07,2021-11-09,2021.8626461470885
A/Michigan/UOM10042598572/2021|EPI_ISL_6902146|2021-11-10,9.999999959827283e-07,2021-11-10,2021.865354508355
A/Michigan/UOM10042602320/2021|EPI_ISL_6902155|2021-11-10,0.5508196192833086,2021-11-10,2021.865354507956
A/Michigan/UOM10042602486/2021|EPI_ISL_6902159|2021-11-10,9.999999959827474e-07,2021-11-10,2021.865354508355
A/Michigan/UOM10042603462/2021|EPI_ISL_6902167|2021-11-10,9.999999959827283e-07,2021-11-10,2021.865354508355
A/Michigan/UOM10042620798/2021|EPI_ISL_6902092|2021-11-11,9.999999959827283e-07,2021-11-11,2021.868062869621
A/Michigan/UOM10042637925/2021|EPI_ISL_6862973|2021-11-12,9.999999959827283e-07,2021-11-12,2021.8707712308872
A/Michigan/UOM10042639285/2021|EPI_ISL_6862978|2021-11-12,9.999999959827283e-07,2021-11-12,2021.8707712308872
A/Michigan/UOM10042643173/2021|EPI_ISL_6862982|2021-11-12,9.999999959827283e-07,2021-11-12,2021.8707712308872
A/Michigan/UOM10042656290/2021|EPI_ISL_6863007|2021-11-13,9.999999959827283e-07,2021-11-13,2021.8734795921534
A/Michigan/UOM10042670868/2021|EPI_ISL_6863009|2021-11-15,9.999999959827029e-07,2021-11-15,2021.878896314686
A/Michigan/UOM10042679668/2021|EPI_ISL_6863041|2021-11-15,9.999999959827283e-07,2021-11-15,2021.878896314686
A/Michigan/UOM10042681528/2021|EPI_ISL_6901981|2021-11-15,9.999999959827283e-07,2021-11-15,2021.878896314686
A/Michigan/UOM10042694566/2021|EPI_ISL_6862910|2021-11-16,2.0,2021-11-16,2021.881604675553
A/Michigan/UOM10042694575/2021|EPI_ISL_6862911|2021-11-16,9.999999959827283e-07,2021-11-16,2021.881604675952
A/Michigan/UOM10042698060/2021|EPI_ISL_6862917|2021-11-16,9.999999959827283e-07,2021-11-16,2021.881604675952
A/Michigan/UOM10042745403/2021|EPI_ISL_11349481|2021-11-18,9.999999959827283e-07,2021-11-18,2021.8870213984846
A/Michigan/UOM10043274339/2021|EPI_ISL_9769115|2021-12-22,0.5675583233967848,2021-12-22,2021.9791056811366
A/Michigan/UOMCL21-590096/2021|EPI_ISL_6902018|2021-11-01,9.999999959827283e-07,2021-11-01,2021.840979256959
A/Michigan/UOMCL21-590099/2021|EPI_ISL_6902021|2021-11-01,9.999999959827474e-07,2021-11-01,2021.840979256959
A/Michigan/UOMCL21-590106/2021|EPI_ISL_6902028|2021-11-01,9.999999959827283e-07,2021-11-01,2021.840979256959
A/Milano/01/2021|EPI_ISL_9627679|2021-09-26,0.6008578640575902,2021-09-26,2021.7434782509765
A/Minnesota/05/2021|EPI_ISL_8636586|2021-11-16,9.999999959827283e-07,2021-11-16,2021.881604675952
A/Minnesota/24/2020|EPI_ISL_449732|2020-03-24,0.9981501528931792,2020-03-24,2020.253202464245
A/Minnesota/59/2019|EPI_ISL_400865|2019-11-13,0.9995755295919175,2019-11-13,2019.8950216867886
A/Mississippi/02/2021|EPI_ISL_7602544|2021-11-10,9.999999959827283e-07,2021-11-10,2021.865354508355
A/Mississippi/13/2022|EPI_ISL_12713134|2022-04-08,0.6392587983068868,2022-04-08,2022.2695774269375
A/Mississippi/29/2019|EPI_ISL_397011|2019-10-15,2.0,2019-10-15,2019.8164792100688
A/Mississippi/32/2019|EPI_ISL_400014|2019-11-19,2.0,2019-11-19,2019.911271854386
A/Mississippi/41/2019|EPI_ISL_410770|2019-12-31,1.0000004296638508e-06,2019-12-31,2020.0250230279657
A/Missouri/04/2022|EPI_ISL_10825994|2022-01-18,1.4977731233470961,2022-01-18,2022.052908525641
A/Missouri/13/2022|EPI_ISL_12710485|2022-03-08,2.0,2022-03-08,2022.1856182276852
A/Monmouth/3635/2019|EPI_ISL_398176|2019-10-30,0.9465881123097953,2019-10-30,2019.857104629062
A/Montana/05/2021|EPI_ISL_8636573|2021-11-17,1.7227595606217327,2021-11-17,2021.8843130368195
A/Montana/09/2021|EPI_ISL_8636588|2021-11-29,9.999999959827283e-07,2021-11-29,2021.916813372413
A/Montana/11/2021|EPI_ISL_9033421|2021-12-13,1.143441539789124,2021-12-13,2021.954730429741
A/Montana/13/2022|EPI_ISL_12717537|2022-03-20,2.0,2022-03-20,2022.2181185628797
A/Montana/28/2015|EPI_ISL_223311|2015-09-24,2.0,2015-09-24,2015.8026878135468
A/Montana/56/2019|EPI_ISL_401002|2019-11-14,0.49927865980303865,2019-11-14,2019.897730048055
A/Montana/63/2019|EPI_ISL_402459|2019-12-09,0.703192179561281,2019-12-09,2019.9654390797102
A/Montana/69/2019|EPI_ISL_409104|2019-12-27,2.0,2019-12-27,2020.014189582502
A/Moscow/12-02V/2021|EPI_ISL_5056429|2021-09-13,0.48892802687565906,2021-09-13,2021.7082695545157
